date,beach.x,presence,bluebottles,beach_key,surf_club,slsa_branch,state,lat.x,lon.x,length,orientation,embaymentisation,beach
4/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
5/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
6/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
7/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
8/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
9/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
10/03/2019,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
11/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
12/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
13/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
14/03/2019,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
15/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
16/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
17/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
18/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
19/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
20/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
21/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
22/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
23/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
24/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
25/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
26/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
27/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
28/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
29/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
30/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
31/03/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
1/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
2/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
3/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
4/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
5/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
6/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
7/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
8/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
9/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
10/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
11/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
12/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
13/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
14/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
15/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
16/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
17/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
18/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
19/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
20/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
22/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
23/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
24/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
25/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
26/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
27/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
28/04/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
29/09/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
30/09/2019,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
1/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
2/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
3/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
4/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
5/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
6/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
7/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
8/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
9/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
10/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
11/10/2019,Clovelly Beach,1,Some,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
12/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
13/10/2019,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
14/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
15/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
16/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
17/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
18/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
19/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
20/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
21/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
22/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
23/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
24/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
25/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
26/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
28/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
29/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
30/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
31/10/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
1/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
2/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
3/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
4/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
5/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
6/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
7/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
8/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
9/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
10/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
11/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
12/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
13/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
14/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
15/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
16/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
18/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
19/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
20/11/2019,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
21/11/2019,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
22/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
23/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
24/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
25/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
26/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
27/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
28/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
29/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
30/11/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
1/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
2/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
3/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
4/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
5/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
6/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
7/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
8/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
9/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
10/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
11/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
12/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
13/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
14/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
15/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
16/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
17/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
18/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
19/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
20/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
21/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
22/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
23/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
24/12/2019,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
25/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
26/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
27/12/2019,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
28/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
29/12/2019,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
30/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
31/12/2019,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
1/01/2020,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
2/01/2020,Clovelly Beach,1,Some,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
3/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
4/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
5/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
6/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
7/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
8/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
9/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
10/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
11/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
12/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
13/01/2020,Clovelly Beach,1,Some,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
14/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
15/01/2020,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
16/01/2020,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
17/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
18/01/2020,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
19/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
20/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
21/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
22/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
23/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
24/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
25/01/2020,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
26/01/2020,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
27/01/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
28/01/2020,Clovelly Beach,1,Some,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
29/01/2020,Clovelly Beach,1,Some,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
30/01/2020,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
31/01/2020,Clovelly Beach,0,Likely,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
1/02/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
2/02/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
3/02/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
4/02/2020,Clovelly Beach,0,None,nsw324,Clovelly SLSC,Sydney Inc.,NSW,-33.9154,151.2656,70,126,0.31,Clovelly Beach
